Date,Country,City,Specie,count,min,max,median,variance
22-06-2021,BRAZIL,São José dos Campos,wind-speed,96,1,4.1,2,5.78
07-07-2021,BRAZIL,São José dos Campos,wind-speed,92,0.5,4.1,2,10.17
20-08-2021,BRAZIL,São José dos Campos,wind-speed,84,1,3.6,2,5.04
23-09-2021,BRAZIL,São José dos Campos,wind-speed,96,2.5,9.2,4.6,14.28
04-11-2021,BRAZIL,São José dos Campos,wind-speed,69,1.5,4.6,2.5,10.42
07-03-2021,BRAZIL,São José dos Campos,wind-speed,96,1,2.5,1.5,3.02
17-06-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,3.6,2,4.32
07-09-2021,BRAZIL,São José dos Campos,wind-speed,96,1,4.1,3,6.72
30-09-2021,BRAZIL,São José dos Campos,wind-speed,86,1.5,4.6,3.3,8.59
23-01-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,5.1,2,13.92
03-04-2021,BRAZIL,São José dos Campos,wind-speed,88,1,7.2,2.5,38.21
30-08-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,6.1,4.1,26.34
02-09-2021,BRAZIL,São José dos Campos,wind-speed,88,1.5,7.2,2.5,34.7
19-09-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,8.2,2.5,45.04
02-10-2021,BRAZIL,São José dos Campos,wind-speed,57,0.5,5.1,2,20.37
04-12-2021,BRAZIL,São José dos Campos,wind-speed,72,1.5,5.1,3,7.91
09-02-2021,BRAZIL,São José dos Campos,wind-speed,96,1.5,7.7,2.5,32.67
16-02-2021,BRAZIL,São José dos Campos,wind-speed,92,0.5,7.2,3.3,32.26
16-07-2021,BRAZIL,São José dos Campos,wind-speed,88,0.5,4.6,2.5,9.44
30-07-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,4.6,2,18.32
14-08-2021,BRAZIL,São José dos Campos,wind-speed,96,0.1,3,1.5,7.18
22-03-2021,BRAZIL,São José dos Campos,wind-speed,92,0.5,4.6,2,12.49
26-05-2021,BRAZIL,São José dos Campos,wind-speed,96,0.3,3,1,4.53
10-07-2021,BRAZIL,São José dos Campos,wind-speed,92,0.5,6.9,2.5,31
24-07-2021,BRAZIL,São José dos Campos,wind-speed,88,0.5,3,1,5.63
28-08-2021,BRAZIL,São José dos Campos,wind-speed,96,1,8.7,2,26.93
03-01-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,6.6,3.6,29.29
09-06-2021,BRAZIL,São José dos Campos,wind-speed,96,1,4.6,2,14.57
13-06-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,6.1,2,20.19
29-06-2021,BRAZIL,São José dos Campos,wind-speed,96,1,4.8,3,9.4
10-02-2021,BRAZIL,São José dos Campos,wind-speed,92,1,6.6,2,18.4
02-03-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,4.6,1.5,9.69
12-07-2021,BRAZIL,São José dos Campos,wind-speed,92,0.5,6.1,2.5,24.17
12-08-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,3.6,2,8.56
23-05-2021,BRAZIL,São José dos Campos,wind-speed,96,1,7.2,3.6,28.96
21-06-2021,BRAZIL,São José dos Campos,wind-speed,92,0.6,3,1,4.61
11-08-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,5.6,2,26.34
21-09-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,10.2,2.5,69.3
27-11-2021,BRAZIL,São José dos Campos,wind-speed,72,1,7.7,5.1,52.25
28-06-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,4.1,1.5,11.19
06-08-2021,BRAZIL,São José dos Campos,wind-speed,96,0.1,7.7,3,39.17
11-11-2021,BRAZIL,São José dos Campos,wind-speed,72,2.5,4.6,3.3,2.51
01-12-2021,BRAZIL,São José dos Campos,wind-speed,72,0.5,4.6,2.8,14.52
29-04-2021,BRAZIL,São José dos Campos,wind-speed,96,1.5,5.6,2.5,13.38
30-05-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,4.6,1.5,10.57
05-12-2021,BRAZIL,São José dos Campos,wind-speed,72,1,4.6,2,12.02
15-03-2021,BRAZIL,São José dos Campos,wind-speed,92,0.2,3.3,1,5.32
04-06-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,4.1,2,8.34
24-06-2021,BRAZIL,São José dos Campos,wind-speed,96,1.5,7.2,3,25.86
05-11-2021,BRAZIL,São José dos Campos,wind-speed,72,1,4.1,2.5,7.32
08-11-2021,BRAZIL,São José dos Campos,wind-speed,72,0.5,8.7,2,58.86
20-11-2021,BRAZIL,São José dos Campos,wind-speed,72,1.5,4.6,3,10.5
11-01-2021,BRAZIL,São José dos Campos,wind-speed,72,1,5.1,2,10.12
02-02-2021,BRAZIL,São José dos Campos,wind-speed,96,1,6.1,2,11.28
18-04-2021,BRAZIL,São José dos Campos,wind-speed,92,0.5,3.6,1.5,6.18
17-09-2021,BRAZIL,São José dos Campos,wind-speed,88,2,6.6,3.6,8.78
07-02-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,8.2,2.5,47.63
11-07-2021,BRAZIL,São José dos Campos,wind-speed,88,0.5,4.1,2,11.95
29-08-2021,BRAZIL,São José dos Campos,wind-speed,92,1,4.6,2,7.07
28-11-2021,BRAZIL,São José dos Campos,wind-speed,69,0.5,4.1,1.5,12.31
08-04-2021,BRAZIL,São José dos Campos,wind-speed,96,1,6.6,4.1,31.04
10-04-2021,BRAZIL,São José dos Campos,wind-speed,96,1,4.1,2.5,8.69
22-04-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,5.1,1.5,17.51
08-06-2021,BRAZIL,São José dos Campos,wind-speed,92,0.5,4.1,1.5,5.87
19-06-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,7.2,2.5,33.46
03-08-2021,BRAZIL,São José dos Campos,wind-speed,92,0.5,4.6,2,13.09
08-09-2021,BRAZIL,São José dos Campos,wind-speed,96,1,7.7,5.6,40.64
11-03-2021,BRAZIL,São José dos Campos,wind-speed,96,1,4.1,2,8.41
01-05-2021,BRAZIL,São José dos Campos,wind-speed,96,1,6.6,2.5,22.16
31-08-2021,BRAZIL,São José dos Campos,wind-speed,96,1.5,7.2,3.8,27.84
03-12-2021,BRAZIL,São José dos Campos,wind-speed,72,2.5,4.6,3.6,4.26
27-04-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,3.6,2.5,7.49
21-07-2021,BRAZIL,São José dos Campos,wind-speed,72,1,5.6,2,14.95
25-01-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,5.6,3,22.11
27-01-2021,BRAZIL,São José dos Campos,wind-speed,96,1,6.6,2.5,34.72
17-05-2021,BRAZIL,São José dos Campos,wind-speed,92,0.5,4.6,1.5,13.71
23-03-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,4.1,2,7.27
03-09-2021,BRAZIL,São José dos Campos,wind-speed,88,0.5,5.1,2.5,15.8
06-09-2021,BRAZIL,São José dos Campos,wind-speed,84,0.5,7.2,2.5,38.97
10-09-2021,BRAZIL,São José dos Campos,wind-speed,92,0.5,4.1,1.5,8.6
26-09-2021,BRAZIL,São José dos Campos,wind-speed,95,1,4.1,2.5,7.3
08-01-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,4.6,2,17.85
01-04-2021,BRAZIL,São José dos Campos,wind-speed,88,1,5.1,2,14.72
24-04-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,3,1.5,4.14
05-09-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,4.6,2,11.01
22-11-2021,BRAZIL,São José dos Campos,wind-speed,72,0.5,4.6,2.5,14.19
12-02-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,5.1,1.5,18.09
01-03-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,7.2,2.5,22.42
27-08-2021,BRAZIL,São José dos Campos,wind-speed,96,1.5,4.6,3,9.69
14-07-2021,BRAZIL,São José dos Campos,wind-speed,92,0.5,5.1,2,17.72
26-08-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,7.7,3,29.34
13-11-2021,BRAZIL,São José dos Campos,wind-speed,88,1,5.1,3.6,9.47
05-02-2021,BRAZIL,São José dos Campos,wind-speed,96,1,5.1,2,11.25
22-02-2021,BRAZIL,São José dos Campos,wind-speed,96,1,8.7,2.5,35.55
10-08-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,6.1,1.5,29.92
31-01-2021,BRAZIL,São José dos Campos,wind-speed,88,0.5,10.8,2.5,54.77
21-03-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,4.6,1.5,9.97
19-07-2021,BRAZIL,São José dos Campos,wind-speed,92,0.5,5.1,2.5,13.42
20-07-2021,BRAZIL,São José dos Campos,wind-speed,76,0.5,4.1,2,12.11
22-09-2021,BRAZIL,São José dos Campos,wind-speed,96,1.5,8.2,4.1,17.93
14-11-2021,BRAZIL,São José dos Campos,wind-speed,96,1.5,10.2,4.1,43.65
06-06-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,3.6,1.5,5.84
20-06-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,8.2,2,79.18
30-06-2021,BRAZIL,São José dos Campos,wind-speed,96,0.2,4.6,2,11.94
22-08-2021,BRAZIL,São José dos Campos,wind-speed,92,1,5.6,3.6,17.99
18-11-2021,BRAZIL,São José dos Campos,wind-speed,80,1,5.1,3,9.98
26-11-2021,BRAZIL,São José dos Campos,wind-speed,72,1,7.7,4.1,30.97
05-04-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,6.1,2.5,17.29
15-05-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,5.1,2.5,16.23
02-12-2021,BRAZIL,São José dos Campos,wind-speed,72,1,7.2,2.5,22.6
13-02-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,7.2,2,19.65
04-03-2021,BRAZIL,São José dos Campos,wind-speed,88,0.5,7.7,3,62.94
15-04-2021,BRAZIL,São José dos Campos,wind-speed,96,1.5,5.6,3,14.49
10-06-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,6.6,2.8,38.45
17-07-2021,BRAZIL,São José dos Campos,wind-speed,88,0.5,4.1,2,5.62
01-02-2021,BRAZIL,São José dos Campos,wind-speed,96,1,5.6,2.5,17.96
24-02-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,6.8,2,21.95
28-03-2021,BRAZIL,São José dos Campos,wind-speed,92,1,5.4,2,22.2
11-06-2021,BRAZIL,São José dos Campos,wind-speed,92,1,5.1,2,12.58
16-06-2021,BRAZIL,São José dos Campos,wind-speed,92,0.5,3,2,5.46
18-03-2021,BRAZIL,São José dos Campos,wind-speed,92,1,5.6,2.5,15.4
23-04-2021,BRAZIL,São José dos Campos,wind-speed,80,0.5,3,1.5,4.35
08-07-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,5.1,2.5,16.33
13-08-2021,BRAZIL,São José dos Campos,wind-speed,96,0.4,4.6,2,14.26
29-12-2020,BRAZIL,São José dos Campos,wind-speed,96,1,5.1,1.5,10.24
06-03-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,5.6,3,18.48
12-11-2021,BRAZIL,São José dos Campos,wind-speed,72,2.5,6.1,4.1,9.83
21-01-2021,BRAZIL,São José dos Campos,wind-speed,92,0.5,6.9,2.5,23.97
24-05-2021,BRAZIL,São José dos Campos,wind-speed,94,1,7.2,3.6,34.2
03-06-2021,BRAZIL,São José dos Campos,wind-speed,84,0.5,3,1,4.31
12-09-2021,BRAZIL,São José dos Campos,wind-speed,96,1,5.6,2,12.27
09-11-2021,BRAZIL,São José dos Campos,wind-speed,72,1.5,4.1,2.5,4.91
04-02-2021,BRAZIL,São José dos Campos,wind-speed,96,1,5.6,3,29.74
20-02-2021,BRAZIL,São José dos Campos,wind-speed,92,0.5,9.2,2,55.99
22-05-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,6.1,2.5,20.13
31-07-2021,BRAZIL,São José dos Campos,wind-speed,92,1.5,7.7,3,25.78
14-09-2021,BRAZIL,São José dos Campos,wind-speed,93,0.5,7.7,3,36.65
16-09-2021,BRAZIL,São José dos Campos,wind-speed,96,1.5,4.6,3.6,4.78
01-01-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,3.6,2,5.89
12-01-2021,BRAZIL,São José dos Campos,wind-speed,70,0.5,5.4,1.5,15.25
17-03-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,3.6,1.5,7.26
17-04-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,4.1,2,11.9
02-07-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,6.6,3,37.95
05-07-2021,BRAZIL,São José dos Campos,wind-speed,92,0.5,6.6,2,27.4
09-09-2021,BRAZIL,São José dos Campos,wind-speed,92,1.5,4.6,2.5,7.49
24-09-2021,BRAZIL,São José dos Campos,wind-speed,96,1,7.2,2.5,35.24
07-12-2021,BRAZIL,São José dos Campos,wind-speed,42,1.5,3.6,2.5,3.89
06-01-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,6.1,2,20.14
15-01-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,3.6,2,9.92
20-01-2021,BRAZIL,São José dos Campos,wind-speed,88,1,6.6,2,23.83
16-01-2021,BRAZIL,São José dos Campos,wind-speed,96,1,6.6,3,17.87
25-02-2021,BRAZIL,São José dos Campos,wind-speed,96,1,5.1,2.5,13.76
02-04-2021,BRAZIL,São José dos Campos,wind-speed,92,0.5,5.1,1.5,10.58
25-04-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,4.6,2,11.47
07-05-2021,BRAZIL,São José dos Campos,wind-speed,96,1,8.7,3,24.49
09-07-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,4.6,2,13.1
07-01-2021,BRAZIL,São José dos Campos,wind-speed,96,0.7,6.1,2,30.99
23-02-2021,BRAZIL,São José dos Campos,wind-speed,92,1,3.6,2,9.33
20-03-2021,BRAZIL,São José dos Campos,wind-speed,96,1,6.6,2.5,22.37
24-01-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,5.1,2,17.43
29-03-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,4.1,1.5,11.4
12-05-2021,BRAZIL,São José dos Campos,wind-speed,92,0.2,3,1.5,4.41
20-05-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,6.1,1.5,27.94
25-07-2021,BRAZIL,São José dos Campos,wind-speed,92,0.5,4.6,2,11.55
21-11-2021,BRAZIL,São José dos Campos,wind-speed,72,1,6.1,2.5,29.57
27-02-2021,BRAZIL,São José dos Campos,wind-speed,88,1,5.1,2.5,10.89
16-04-2021,BRAZIL,São José dos Campos,wind-speed,96,1.5,4.1,2.5,6.64
02-08-2021,BRAZIL,São José dos Campos,wind-speed,96,1,5.6,2,11.06
29-11-2021,BRAZIL,São José dos Campos,wind-speed,72,1.6,7.2,2.5,34.62
17-01-2021,BRAZIL,São José dos Campos,wind-speed,92,0.5,4.6,3,11.22
19-05-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,3.6,1,7.9
06-07-2021,BRAZIL,São José dos Campos,wind-speed,92,1,5.1,2,10.52
05-08-2021,BRAZIL,São José dos Campos,wind-speed,96,0.2,6.1,3.6,24.58
23-08-2021,BRAZIL,São José dos Campos,wind-speed,92,0.5,4.6,2,10.71
07-11-2021,BRAZIL,São José dos Campos,wind-speed,72,1,4.6,2.5,9.95
30-01-2021,BRAZIL,São José dos Campos,wind-speed,88,0.5,6.1,2,26.52
19-03-2021,BRAZIL,São José dos Campos,wind-speed,84,0.5,5.1,1.5,17.87
25-05-2021,BRAZIL,São José dos Campos,wind-speed,94,0.5,4.1,1.5,8.2
01-07-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,5.6,3,15.2
15-07-2021,BRAZIL,São José dos Campos,wind-speed,76,0.5,4.6,1,18.22
22-07-2021,BRAZIL,São José dos Campos,wind-speed,69,0.7,4.6,1.5,14.79
13-09-2021,BRAZIL,São José dos Campos,wind-speed,96,0.4,4.8,3.6,18.01
04-01-2021,BRAZIL,São José dos Campos,wind-speed,96,1,4.1,2.5,9.36
16-03-2021,BRAZIL,São José dos Campos,wind-speed,96,1,5.6,2,15.23
04-04-2021,BRAZIL,São José dos Campos,wind-speed,96,1,6.6,2.5,28.79
12-04-2021,BRAZIL,São José dos Campos,wind-speed,80,0.5,6.1,3,26.6
07-06-2021,BRAZIL,São José dos Campos,wind-speed,96,0.2,5.1,1.5,11.58
04-07-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,4.1,2,8.7
15-09-2021,BRAZIL,São José dos Campos,wind-speed,92,1,3.6,2.5,6.3
29-01-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,2.5,1.5,5.05
06-02-2021,BRAZIL,São José dos Campos,wind-speed,96,1,5.6,2.5,15.16
24-03-2021,BRAZIL,São José dos Campos,wind-speed,96,1,3.6,2,6.14
24-11-2021,BRAZIL,São José dos Campos,wind-speed,72,2,5.1,3,7.42
15-02-2021,BRAZIL,São José dos Campos,wind-speed,96,1,7.2,2.5,43
21-02-2021,BRAZIL,São José dos Campos,wind-speed,92,0.5,6.6,2.5,28.45
06-05-2021,BRAZIL,São José dos Campos,wind-speed,92,1,6.1,2,23.1
27-09-2021,BRAZIL,São José dos Campos,wind-speed,87,0.5,4.1,2,11.63
30-04-2021,BRAZIL,São José dos Campos,wind-speed,96,1,5.6,3,11.97
05-05-2021,BRAZIL,São José dos Campos,wind-speed,92,0.5,4.1,1.5,9.19
10-05-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,7.2,2.5,35.17
18-09-2021,BRAZIL,São José dos Campos,wind-speed,96,1,5.6,2.5,18
25-09-2021,BRAZIL,São José dos Campos,wind-speed,88,0.5,2.5,1.5,2.76
28-09-2021,BRAZIL,São José dos Campos,wind-speed,91,1,4.1,2,6.42
01-11-2021,BRAZIL,São José dos Campos,wind-speed,72,1.5,9,3,33.05
21-05-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,5.1,2,7.37
31-12-2020,BRAZIL,São José dos Campos,wind-speed,96,1,8.2,2.5,51.76
09-01-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,4.6,1.5,8.18
14-01-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,9.7,1.5,38.85
17-02-2021,BRAZIL,São José dos Campos,wind-speed,96,1,6.1,2.5,16.21
08-03-2021,BRAZIL,São José dos Campos,wind-speed,96,1,6.1,1.5,16.46
06-04-2021,BRAZIL,São José dos Campos,wind-speed,96,1,5.6,2.5,16.85
18-05-2021,BRAZIL,São José dos Campos,wind-speed,92,0.5,4.6,1,10.97
19-08-2021,BRAZIL,São José dos Campos,wind-speed,84,1,4.1,2,10.97
04-09-2021,BRAZIL,São José dos Campos,wind-speed,84,0.5,3.6,2,6.55
19-11-2021,BRAZIL,São José dos Campos,wind-speed,72,1,4.6,2.5,6.06
06-12-2021,BRAZIL,São José dos Campos,wind-speed,66,0.5,4.6,3,14.09
30-03-2021,BRAZIL,São José dos Campos,wind-speed,95,0.5,6.6,2,28.14
28-04-2021,BRAZIL,São José dos Campos,wind-speed,96,1,4.6,2.5,6.44
16-05-2021,BRAZIL,São José dos Campos,wind-speed,96,0.5,4.6,2,14.66
26-07-2021,BRAZIL,São José dos Campos,wind-speed,92,0.5,5.6,2.5,25.3
08-08-2021,BRAZIL,São José dos Campos,wind-speed,96,1,5.6,2.5,13.84
30-01-2021,BRAZIL,São José dos Campos,wind-gust,4,11.3,11.3,11.3,0
28-03-2021,BRAZIL,São José dos Campos,wind-gust,38,1.5,12.3,4.2,131.24
01-10-2021,BRAZIL,São José dos Campos,wind-gust,3,11.3,11.3,11.3,0
02-12-2021,BRAZIL,São José dos Campos,wind-gust,72,4,12,8.1,28.02
15-01-2021,BRAZIL,São José dos Campos,wind-gust,8,14.4,15.4,14.4,2.86
08-08-2021,BRAZIL,São José dos Campos,wind-gust,96,0.8,20.5,13.1,351.86
25-09-2021,BRAZIL,São José dos Campos,wind-gust,4,9.7,9.7,9.7,0
27-11-2021,BRAZIL,São José dos Campos,wind-gust,6,10.8,10.8,10.8,0
02-02-2021,BRAZIL,São José dos Campos,wind-gust,4,13.1,13.1,13.1,0
28-05-2021,BRAZIL,São José dos Campos,wind-gust,4,13.3,13.3,13.3,0
10-08-2021,BRAZIL,São José dos Campos,wind-gust,36,2,7,5.5,25.3
15-09-2021,BRAZIL,São José dos Campos,wind-gust,19,0.6,9,6.6,77.58
09-03-2021,BRAZIL,São José dos Campos,wind-gust,4,26.2,26.2,26.2,0
29-03-2021,BRAZIL,São José dos Campos,wind-gust,73,2.6,13.8,6.2,56.58
30-06-2021,BRAZIL,São José dos Campos,wind-gust,72,0.2,12.1,3.2,193.12
15-08-2021,BRAZIL,São José dos Campos,wind-gust,88,0.2,7.1,4.3,54.12
25-03-2021,BRAZIL,São José dos Campos,wind-gust,45,2.2,12.2,8,88.72
27-03-2021,BRAZIL,São José dos Campos,wind-gust,12,12.8,12.8,12.8,0
26-05-2021,BRAZIL,São José dos Campos,wind-gust,63,0.2,11,4.4,116.11
17-09-2021,BRAZIL,São José dos Campos,wind-gust,21,2.8,10,7.3,35.11
04-03-2021,BRAZIL,São José dos Campos,wind-gust,4,15.4,15.4,15.4,0
23-01-2021,BRAZIL,São José dos Campos,wind-gust,4,12.3,12.3,12.3,0
16-02-2021,BRAZIL,São José dos Campos,wind-gust,4,11.3,11.3,11.3,0
14-03-2021,BRAZIL,São José dos Campos,wind-gust,4,11.8,11.8,11.8,0
14-08-2021,BRAZIL,São José dos Campos,wind-gust,92,0.2,6.3,3.1,33.59
22-08-2021,BRAZIL,São José dos Campos,wind-gust,4,9.7,9.7,9.7,0
31-12-2020,BRAZIL,São José dos Campos,wind-gust,4,10.8,10.8,10.8,0
27-06-2021,BRAZIL,São José dos Campos,wind-gust,96,6.7,11.3,8.7,9.61
28-06-2021,BRAZIL,São José dos Campos,wind-gust,96,9.2,15.4,12,28.12
09-08-2021,BRAZIL,São José dos Campos,wind-gust,96,7,14.7,10.9,48.59
18-08-2021,BRAZIL,São José dos Campos,wind-gust,92,1.7,9.5,5.9,44.98
30-09-2021,BRAZIL,São José dos Campos,wind-gust,4,9.7,9.7,9.7,0
24-05-2021,BRAZIL,São José dos Campos,wind-gust,72,2.4,12.9,6.7,98.55
15-02-2021,BRAZIL,São José dos Campos,wind-gust,4,8.7,8.7,8.7,0
27-05-2021,BRAZIL,São José dos Campos,wind-gust,51,1.6,10.4,3.5,86.45
29-06-2021,BRAZIL,São José dos Campos,wind-gust,96,1.1,11.3,7.5,85.35
06-08-2021,BRAZIL,São José dos Campos,wind-gust,96,1.7,7.8,5.7,30.63
28-01-2021,BRAZIL,São José dos Campos,wind-gust,4,14.4,14.4,14.4,0
11-03-2021,BRAZIL,São José dos Campos,wind-gust,4,13.8,13.8,13.8,0
19-03-2021,BRAZIL,São José dos Campos,wind-gust,8,15.9,16.9,15.9,2.86
29-05-2021,BRAZIL,São José dos Campos,wind-gust,24,11.3,14.4,12.8,10.62
03-12-2021,BRAZIL,São José dos Campos,wind-gust,45,4,11.5,8.3,35.94
06-01-2021,BRAZIL,São José dos Campos,wind-gust,12,11.3,16.4,12.3,53.12
16-08-2021,BRAZIL,São José dos Campos,wind-gust,96,2.1,10.8,4,42.19
17-01-2021,BRAZIL,São José dos Campos,wind-gust,4,9.2,9.2,9.2,0
29-01-2021,BRAZIL,São José dos Campos,wind-gust,4,10.8,10.8,10.8,0
17-02-2021,BRAZIL,São José dos Campos,wind-gust,4,12.8,12.8,12.8,0
05-03-2021,BRAZIL,São José dos Campos,wind-gust,24,11.8,14.9,12.3,13.22
30-03-2021,BRAZIL,São José dos Campos,wind-gust,20,3.2,14.4,4.2,234.94
22-05-2021,BRAZIL,São José dos Campos,wind-gust,25,6.6,13.9,12.2,46.99
26-06-2021,BRAZIL,São José dos Campos,wind-gust,84,1.8,13.8,8.5,122.03
13-08-2021,BRAZIL,São José dos Campos,wind-gust,4,2,2,2,0
30-12-2020,BRAZIL,São José dos Campos,wind-gust,8,12.8,12.8,12.8,0
30-11-2021,BRAZIL,São José dos Campos,wind-gust,72,2.4,12.6,6.1,68.95
01-11-2021,BRAZIL,São José dos Campos,wind-gust,3,12.8,12.8,12.8,0
13-01-2021,BRAZIL,São José dos Campos,wind-gust,4,11.8,11.8,11.8,0
08-09-2021,BRAZIL,São José dos Campos,wind-gust,8,8.7,12.3,8.7,37.03
22-09-2021,BRAZIL,São José dos Campos,wind-gust,4,9.7,9.7,9.7,0
23-11-2021,BRAZIL,São José dos Campos,wind-gust,3,10.8,10.8,10.8,0
01-12-2021,BRAZIL,São José dos Campos,wind-gust,72,2.9,10.9,6.7,56.2
29-12-2020,BRAZIL,São José dos Campos,wind-gust,4,14.9,14.9,14.9,0
21-01-2021,BRAZIL,São José dos Campos,wind-gust,4,9.2,9.2,9.2,0
26-01-2021,BRAZIL,São José dos Campos,wind-gust,3,15.9,15.9,15.9,0
10-04-2021,BRAZIL,São José dos Campos,wind-gust,4,8.7,8.7,8.7,0
27-07-2021,BRAZIL,São José dos Campos,wind-gust,4,11.3,11.3,11.3,0
05-08-2021,BRAZIL,São José dos Campos,wind-gust,12,0.8,2.4,1.1,5.26
14-09-2021,BRAZIL,São José dos Campos,wind-gust,27,2,13,9.5,102.22
03-01-2021,BRAZIL,São José dos Campos,wind-gust,4,10.8,10.8,10.8,0
25-02-2021,BRAZIL,São José dos Campos,wind-gust,4,12.3,12.3,12.3,0
23-05-2021,BRAZIL,São José dos Campos,wind-gust,73,6,15.8,12.6,60.28
07-08-2021,BRAZIL,São José dos Campos,wind-gust,96,2,9.4,5.1,49.4
03-09-2021,BRAZIL,São José dos Campos,wind-gust,4,10.2,10.2,10.2,0
26-11-2021,BRAZIL,São José dos Campos,wind-gust,9,12.3,15.9,12.8,28.52
29-11-2021,BRAZIL,São José dos Campos,wind-gust,72,5.2,13.9,9.1,61.38
01-01-2021,BRAZIL,São José dos Campos,wind-gust,8,16.9,24.1,16.9,148.11
25-05-2021,BRAZIL,São José dos Campos,wind-gust,66,0.4,8.6,6.7,68.16
17-08-2021,BRAZIL,São José dos Campos,wind-gust,96,1.5,7.2,4,30.23
16-09-2021,BRAZIL,São José dos Campos,wind-gust,24,2.8,8.8,6.1,25.15
21-09-2021,BRAZIL,São José dos Campos,wind-gust,8,13.8,15.1,13.8,4.83
13-11-2021,BRAZIL,São José dos Campos,wind-gust,7,8.2,10.2,10.2,11.43
20-04-2021,BRAZIL,São José dos Campos,wind-gust,4,10.2,10.2,10.2,0
31-01-2021,BRAZIL,São José dos Campos,wind-gust,4,18,18,18,0
01-02-2021,BRAZIL,São José dos Campos,wind-gust,4,13.5,13.5,13.5,0
24-02-2021,BRAZIL,São José dos Campos,wind-gust,12,12.8,20,13.3,117.55
08-03-2021,BRAZIL,São José dos Campos,wind-gust,8,8.7,14.9,8.7,109.83
20-06-2021,BRAZIL,São José dos Campos,wind-gust,4,13.8,13.8,13.8,0
25-06-2021,BRAZIL,São José dos Campos,wind-gust,24,1.6,5.4,2,20.61
01-09-2021,BRAZIL,São José dos Campos,wind-gust,4,12.3,12.3,12.3,0
07-01-2021,BRAZIL,São José dos Campos,wind-gust,4,13.8,13.8,13.8,0
13-09-2021,BRAZIL,São José dos Campos,wind-gust,24,1.2,13.4,10.6,91.87
13-02-2021,BRAZIL,São José dos Campos,so2,7,0.6,1.1,0.6,0.6
27-03-2021,BRAZIL,São José dos Campos,so2,8,0.6,2.1,0.6,2.86
29-04-2021,BRAZIL,São José dos Campos,so2,11,0.6,1.1,0.6,0.68
16-05-2021,BRAZIL,São José dos Campos,so2,19,0.6,2.6,1.1,3.57
